compound_id,canonical_smiles,task,branch,pair_id,target_uniprot,offtarget_uniprot,seed_record_id,seed_zinc_id,similarity_to_seed,MW,cLogP,TPSA,rotatable_bonds,HBD,HBA,QED,SA,detail_target_median,detail_offtarget_median,detail_dd_median,detail_dd_worst,detail_dd_sd,seed_detail_dd_median,dd_change_vs_seed,target_pose_stable,offtarget_pose_stable,ames,bbb,bioavailability,cyp1a2_inhibition,cyp2c19_inhibition,cyp2c9_inhibition,cyp2d6_inhibition,cyp3a4_inhibition,carcinogenicity,clintox,dili,hia,pampa,pgp_inhibition,herg,caco2,hepatocyte_clearance,microsome_clearance,half_life,solubility,vdss,cross_domain_shortlist,mmgbsa_baseline_complete,mmgbsa_dual_endpoint_improved,mmgbsa_status,final_selected
A6PX-P105-0145,Cc1c(O)ncc2ccc(N3CC[C@@]4(C=C(c5cc(F)ccc5F)C(=O)CN4C)C3)cc12,105_p29371_full,full,P21452__P29371,P29371,P21452,105_p29371_full::ZINC001165007821,ZINC001165007821,0.27472527472527475,435.47400000000016,3.6617200000000016,56.410000000000004,2,1,4,0.667650675883928,4.275343268850039,-8.868,-6.998,-1.9170000000000007,-1.5170000000000003,0.21726379255539915,-1.4479999999999995,-0.4690000000000012,True,False,0.44337040185928345,0.9033631682395935,0.9276824831962586,0.476739889383316,0.39964017271995544,0.3159488201141357,0.2835678279399872,0.8625885009765625,0.3110219717025757,0.6346802473068237,0.9221469402313233,0.9998224020004273,0.9276320338249207,0.9055567383766174,0.9216277837753296,-4.8368182672866835,83.21619866320484,25.711415781999243,79.61820118684184,-4.114426225100964,15.011115426799389,True,True,True,dual_endpoint_improved,True
A6PX-P105-0226,Cc1ccc2ccc(N3C[C@@H]4CN(c5cccc(F)c5)C(=O)CC[C@H]4C3)nc2c1C,105_p29371_full,full,P21452__P29371,P29371,P21452,105_p29371_full::ZINC001165007821,ZINC001165007821,0.3670886075949367,403.50100000000015,4.870140000000005,36.440000000000005,2,0,3,0.6125096306132032,3.2260233192373304,-8.866,-7.105,-1.7570000000000006,-1.7110000000000003,0.02763250903474994,-1.4479999999999995,-0.30900000000000105,True,False,0.471919047832489,0.9425064325332642,0.8919110655784607,0.43840348720550537,0.5285976111888886,0.35079637467861174,0.13756917268037797,0.57210853099823,0.22896284013986587,0.36556850373744965,0.7658751249313355,0.9997411370277405,0.9732435584068299,0.9519519686698914,0.9358741879463196,-4.9694874775027555,78.84505113806894,90.46537595387295,32.141530755478634,-4.513295053252345,5.59370310534842,True,True,True,dual_endpoint_improved,False
A6PX-P105-0157,CN1C(=O)C(c2cccc(F)c2)=C[C@@]12CCN(c1ccc3ccc(=O)n(C)c3c1)C2,105_p29371_full,full,P21452__P29371,P29371,P21452,105_p29371_full::ZINC001165007821,ZINC001165007821,0.3974358974358974,403.4570000000001,3.182100000000002,45.550000000000004,2,0,4,0.6603245375287687,3.8781118487850526,-8.603,-6.992,-1.7380000000000004,-1.46,0.1386634615014192,-1.4479999999999995,-0.2900000000000009,True,True,0.4906156361103058,0.9232943534851075,0.9075424075126648,0.3756831526756287,0.5554061710834504,0.3499681919813156,0.06284872554242611,0.814428198337555,0.22920693457126617,0.4349900305271149,0.9229732751846313,0.9998216271400452,0.9709911465644836,0.9155655145645142,0.898629903793335,-4.588049657345114,52.33781328256172,34.58616271274659,49.18170204064865,-3.984513451694974,-1.1333654737921428,True,True,True,dual_endpoint_improved,True
A6PX-P105-0133,Cc1c(O)ccc2ccc(N3CC[C@@]4(C=C(c5cccc(F)c5)N(C)CC4=O)C3)nc12,105_p29371_full,full,P21452__P29371,P29371,P21452,105_p29371_full::ZINC001165007821,ZINC001165007821,0.37349397590361444,417.48400000000015,4.140020000000003,56.67,2,1,5,0.679255879020278,4.032000055231324,-8.467,-6.858,-1.6139999999999999,-1.5990000000000002,0.011440668201153857,-1.4479999999999995,-0.16600000000000037,True,True,0.5052371323108673,0.7165095210075378,0.9093559265136719,0.53249272108078,0.3504196345806122,0.2875272184610367,0.10837044268846512,0.6018841743469239,0.17525568455457688,0.22073168754577638,0.8495550394058228,0.9999314427375794,0.9538895845413208,0.9358324766159057,0.7739340543746949,-5.05578651808476,69.93156246875417,78.55617817438664,-18.844543367555463,-4.37493430032258,8.690092049261082,True,True,False,not_dual_endpoint_improved,False
A6PX-P105-0010,CN1CC(=O)N(C2CCCCC2)C[C@@]12CCN(c1ccc3ccc(=O)n(C)c3n1)C2,105_p29371_partial,partial,P21452__P29371,P29371,P21452,105_p29371_partial::ZINC001165007821,ZINC001165007821,0.5970149253731343,409.5340000000001,1.989099999999999,61.68000000000001,2,0,6,0.7592140405400459,3.9422274017683225,-7.655,-6.059,-1.596,-1.3810000000000002,0.14713485877475338,-1.4479999999999995,-0.14800000000000058,True,False,0.3431581646203995,0.9442492604255677,0.7131585478782654,0.08244068808853626,0.22083766311407088,0.1725792407989502,0.062075579166412355,0.7145383596420288,0.06991911679506302,0.5235710918903351,0.7818470954895019,0.9994962453842163,0.9842393875122071,0.6209580302238464,0.8742616772651672,-4.750078386749605,51.78317825575525,69.98335051495248,13.05142238494517,-2.2978976447625783,9.974594609321263,True,True,False,not_dual_endpoint_improved,False
A6PX-P105-0014,CN1CC(=O)N(c2ccc(O)cc2)C[C@@]12CCN(c1ccc3ccc(=O)n(C)c3n1)C2,105_p29371_partial,partial,P21452__P29371,P29371,P21452,105_p29371_partial::ZINC001165007821,ZINC001165007821,0.7096774193548387,419.4850000000001,1.5665999999999993,81.91000000000001,2,1,7,0.6791317507481466,3.8864958594271304,-7.817,-6.019,-1.5759999999999996,-1.5409999999999995,0.1269076654720103,-1.4479999999999995,-0.1280000000000001,True,False,0.2937733232975006,0.3852773368358612,0.6965639352798462,0.08508542627096176,0.04300411026924848,0.0668495699763298,0.022755278367549182,0.12964040860533715,0.09413456544280052,0.3421338438987732,0.8887866497039795,0.9798260569572449,0.8227325916290283,0.22200435400009155,0.77108815908432,-5.1367839538293305,40.79362721774665,39.775108952501576,-22.02581997610243,-3.2147352198904096,1.8105691268954254,True,True,True,dual_endpoint_improved,False
A6PX-P105-0012,CN1CC(=O)N(C2=NCCC=C2)C[C@@]12CCN(c1ccc3ccc(=O)n(C)c3n1)C2,105_p29371_partial,partial,P21452__P29371,P29371,P21452,105_p29371_partial::ZINC001165007821,ZINC001165007821,0.6176470588235294,406.4900000000001,1.0148,74.04,1,0,7,0.7069146968203028,4.4208857201940805,-7.596,-6.044,-1.5510000000000002,-1.5099999999999998,0.03890444133457741,-1.4479999999999995,-0.10300000000000065,True,False,0.20264267027378083,0.651034927368164,0.6110426545143127,0.13893645405769348,0.09418058693408966,0.1199981689453125,0.07152259331196546,0.3368490278720856,0.07276831679046154,0.3746222615242004,0.8951012015342712,0.9968683838844299,0.961313259601593,0.6307341814041137,0.8256519436836243,-5.111281278830768,28.1665922849328,70.31905136466112,-12.16667787737891,-2.01332469055124,3.8580004139630653,True,True,False,not_dual_endpoint_improved,False
A6PX-P105-0036,CN1CC(=O)N(c2ccc(F)cc2)C[C@@]12CCN(c1ccc3ccc(=O)n(C)c3n1)C2,105_p29371_partial,partial,P21452__P29371,P29371,P21452,105_p29371_partial::ZINC001165007821,ZINC001165007821,0.7966101694915254,421.4760000000001,2.0000999999999998,61.68000000000001,2,0,6,0.6335563817919249,3.8344783769096464,-7.656,-6.277,-1.468,-1.3739999999999997,0.05616641938620161,-1.4479999999999995,-0.020000000000000462,True,False,0.38442228436470033,0.8513776183128356,0.8355550289154052,0.10587997287511826,0.12819844484329224,0.12990992963314058,0.05381126515567303,0.5162301421165466,0.1833535462617874,0.6023897051811218,0.9178487539291382,0.9980790138244628,0.9750635266304016,0.7088879704475403,0.9294650912284851,-4.718521190625916,49.55667803765136,40.0859887662801,-5.011546656173887,-2.52233536279477,3.342777573250536,True,True,True,dual_endpoint_improved,True
A6PX-P106-0225,Cn1cc(CC(=O)NCc2ccc3ccc(O)cc3c2)c2ccccc2c1=O,106_p29371_full,full,P25103__P29371,P29371,P25103,106_p29371_full::ZINC000012805649,ZINC000012805649,0.24390243902439024,372.42400000000004,3.2562000000000024,71.33,4,2,4,0.5776208564050369,2.2064760062011235,-10.662,-5.843,-4.795999999999999,-4.789,0.19588942459118858,-2.8810000000000002,-1.9149999999999991,True,False,0.42256755828857423,0.4412281572818756,0.7454994201660157,0.44439070820808413,0.5080162584781647,0.4047173738479614,0.24828801453113555,0.5339991331100464,0.3379853218793869,0.21377163082361222,0.7043418169021607,0.9960647344589233,0.720356571674347,0.6381702065467835,0.7358181238174438,-5.388068219095242,64.76506834491826,50.28825702876157,-18.383440241927637,-4.815020130929101,-5.878788110649078,True,True,False,not_dual_endpoint_improved,False
A6PX-P106-0224,Cc1cc(CNC(=O)CN2C(=O)N(C)[C@@](C)(O)c3ccccc32)nc2nc(N)n(C)c12,106_p29371_full,full,P25103__P29371,P29371,P25103,106_p29371_full::ZINC000012805649,ZINC000012805649,0.1836734693877551,423.47700000000015,1.2121200000000008,129.60999999999999,4,3,7,0.5784235130511801,3.5584835166032036,-9.914,-5.211,-4.661,-3.003,0.8044055085727732,-2.8810000000000002,-1.7799999999999994,True,False,0.1322702169418335,0.8243789434432983,0.7719272971153259,0.003226018673740327,0.09094903729856015,0.09624552838504315,0.05169003643095493,0.38513087928295137,0.13510962277650834,0.3785557091236115,0.6549029111862182,0.9959539294242858,0.6722518742084503,0.29308115839958193,0.7371775388717652,-5.483204493461469,-0.9789299972302488,62.88349751551998,16.464338001161117,-2.676104131695251,-0.8596681081327343,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P106-0219,Cc1cc(CNC(=O)Cc2cn(C)c(=O)c3ccccc23)nc2cc(C)n(C)c12,106_p29371_full,full,P25103__P29371,P29371,P25103,106_p29371_full::ZINC000012805649,ZINC000012805649,0.2558139534883721,388.4710000000001,2.900940000000001,68.92,4,1,5,0.5844660131588159,2.6523213317776353,-10.575,-6.359,-4.303000000000001,-3.475999999999999,0.41681037521742337,-2.8810000000000002,-1.4220000000000006,True,False,0.3034696221351624,0.7575991868972778,0.8408965229988098,0.15720222294330596,0.30467180609703065,0.25608387142419814,0.15745168179273605,0.7993816137313843,0.3001565247774124,0.4678838670253754,0.759355652332306,0.9956977963447571,0.914129114151001,0.7125131130218506,0.7575337052345276,-5.179424608148145,34.17085907974333,58.49372250099259,33.36178110598678,-3.1375183645657776,-2.7764541510308,True,True,False,not_dual_endpoint_improved,False
A6PX-P106-0264,Cc1sc2nc(CNC(=O)Cn3c(=O)n(C)c(=O)c4ccccc43)cc(=O)n2c1C,106_p29371_full,full,P25103__P29371,P29371,P25103,106_p29371_full::ZINC000012805649,ZINC000012805649,0.24719101123595505,425.47000000000014,0.7028399999999995,107.47,4,1,9,0.5180292692643165,2.6140338103100156,-10.09,-5.656,-4.196999999999999,-3.490000000000001,0.4190643016159791,-2.8810000000000002,-1.315999999999999,True,False,0.11885065287351608,0.7011437892913819,0.8468172430992127,0.02947453558444977,0.18933733254671098,0.19646365195512772,0.02006494658999145,0.678159773349762,0.25960888862609866,0.23484033346176147,0.9494660258293152,0.9835748672485352,0.7468224167823792,0.6712854683399201,0.3594025671482086,-5.32271648301918,41.47408061027675,40.448241887558275,39.03020585895236,-2.827522340171194,-7.844120490494717,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P106-0220,Cc1cc(CNC(=O)Cc2cn(C)c(=O)c3ccoc23)nc2nn(C)c(C)c12,106_p29371_full,full,P25103__P29371,P29371,P25103,106_p29371_full::ZINC000012805649,ZINC000012805649,0.24175824175824176,379.42000000000013,1.8889399999999998,94.95,4,1,7,0.5842367936005414,3.048460799100533,-9.698,-5.739,-4.018000000000001,-2.8440000000000003,0.5550861794952803,-2.8810000000000002,-1.1370000000000005,True,False,0.1875466838479042,0.6633117973804474,0.8884767055511474,0.05828031413257122,0.07043827082961798,0.054196001030504704,0.027754471311345695,0.30622545182704924,0.14015547186136246,0.18951770067214965,0.8666072487831116,0.9974744081497192,0.9004997134208679,0.30781722664833067,0.48156734704971316,-5.554025036693359,26.80945371211548,37.962038606529354,60.81675085141546,-2.25924687413391,-1.8870940899285173,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P106-0254,Cc1nc(CCN(C)C(=O)c2[nH+]n(C)c(=O)c3ccccc23)nc2[nH]c(O)c(C)c12,106_p29371_full,full,P25103__P29371,P29371,P25103,106_p29371_full::ZINC000012805649,ZINC000012805649,0.3333333333333333,406.4460000000002,1.8419399999999995,117,4,2,7,0.5340908926814882,2.9807750522006575,-8.891,-5.196,-3.7029999999999994,-2.9210000000000003,0.3996506808034568,-2.8810000000000002,-0.8219999999999992,False,False,0.1478399932384491,0.536378014087677,0.9336321592330933,0.18525669276714324,0.1255461283028126,0.15100329220294953,0.0237678948789835,0.7623029828071595,0.1307786822319031,0.17732644826173782,0.9207195281982422,0.9989512205123902,0.9102222442626953,0.5459299981594086,0.7564114212989808,-5.438131794152757,6.613502199583769,38.21075096792709,29.445517463562147,-2.98258332500019,-1.8363311181260342,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P106-0212,Cc1cc(NC(=O)Cc2cn(C)c(=O)c3ccoc23)cc2nc(C)n(C)c12,106_p29371_full,full,P25103__P29371,P29371,P25103,106_p29371_full::ZINC000012805649,ZINC000012805649,0.20652173913043478,364.4050000000001,2.8162400000000014,82.06,3,1,6,0.6059783457926161,2.85861150029956,-10.266,-6.468,-3.638000000000001,-3.4460000000000006,0.1439012006744749,-2.8810000000000002,-0.7570000000000006,True,False,0.5442207455635071,0.6584116458892822,0.8890315413475036,0.0981017779558897,0.09774568825960159,0.09999081864953041,0.08483706265687943,0.24291882812976837,0.254016375541687,0.2489446818828583,0.854024076461792,0.9973604440689087,0.8724371910095214,0.5340831398963928,0.756689476966858,-5.090523168404914,33.780939302803475,26.47768739407305,68.90693903408805,-3.041938416278534,-2.021689024484128,True,True,False,not_dual_endpoint_improved,False
A6PX-P106-0228,Cc1[nH]c2nc(CNC(=O)c3cn(C)c(=O)c4ccc[nH+]c34)cc(C)c2c1C,106_p29371_full,full,P25103__P29371,P29371,P25103,106_p29371_full::ZINC000012805649,ZINC000012805649,0.2696629213483146,375.43200000000013,2.6650600000000004,92.67,3,2,5,0.5757283235652313,2.78105961566858,-10.211,-6.667,-3.5040000000000004,-2.819,0.3522905997421258,-2.8810000000000002,-0.6230000000000002,True,True,0.293471223115921,0.6320588290691376,0.9140028357505798,0.4840226948261261,0.23962925970554352,0.21922361850738525,0.053994286060333255,0.6781714916229248,0.18978748321533204,0.31336397528648374,0.8369921445846558,0.9988527417182922,0.8695253014564515,0.44540119767189024,0.7093752741813659,-5.503467029233894,6.107769033318318,18.05740173985112,38.815858665221754,-3.435110577582248,-0.3498464804688973,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P106-0207,CC1=CN(N=C(O)NCc2cc(C)c3c(C)n(C)nc3n2)c2ccccc2N1O,106_p29371_full,full,P25103__P29371,P29371,P25103,106_p29371_full::ZINC000012805649,ZINC000012805649,0.2087912087912088,393.4510000000002,2.8764400000000014,98.55,3,3,7,0.6329364370718695,3.3697555198118234,-10.386,-6.963,-3.4189999999999996,-3.1839999999999993,0.16260449631612964,-2.8810000000000002,-0.5379999999999994,True,False,0.6729652583599091,0.8298123121261597,0.9540507316589355,0.159356789290905,0.27204033732414246,0.2505509346723557,0.045507255103439094,0.7615153312683105,0.46237425208091737,0.681197464466095,0.9506696462631226,0.9994722247123718,0.9357173681259155,0.3332886636257172,0.6252892792224884,-5.455724549677158,-20.575330116242256,22.678206388402735,57.35720468707062,-3.69833845485619,-7.999649911305042,True,True,False,not_dual_endpoint_improved,False
A6PX-P106-0247,Cc1cc(N=C(O)C(O)=CC2=c3ccccc3=C(O)N(C)N2)cc2[nH+]c(C)n(C)c12,106_p29371_full,full,P25103__P29371,P29371,P25103,106_p29371_full::ZINC000012805649,ZINC000012805649,0.34146341463414637,405.45800000000014,1.979139999999999,102.03999999999999,4,2,7,0.5405629796281981,3.1649353983748796,-10.24,-6.863,-3.3290000000000006,-3.0279999999999996,0.3373665991502752,-2.8810000000000002,-0.4480000000000004,True,False,0.33060445785522463,0.5634230375289917,0.8416950225830078,0.030608225660398603,0.08756200633943081,0.15110282450914383,0.05177792124450207,0.3349870204925537,0.41554221212863923,0.34722413420677184,0.8501540422439575,0.9961806178092957,0.7905075788497925,0.7127859115600585,0.8920410871505737,-5.2755895482965425,6.36907212195663,33.59571425019755,68.92935192711698,-2.7105770929170583,-6.032047361368248,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P106-0210,Cc1nc2cc(CNC(=O)c3cn(C)c(=O)c4ccccc34)ccc2n1C,106_p29371_full,full,P25103__P29371,P29371,P25103,106_p29371_full::ZINC000012805649,ZINC000012805649,0.25,360.4170000000001,2.6636200000000008,68.92,3,1,5,0.6106614482221694,2.2559196865343782,-10.236,-6.953,-3.3280000000000003,-3.120000000000001,0.12172190526861704,-2.8810000000000002,-0.44700000000000006,True,True,0.6166082501411438,0.7628870487213135,0.9105093240737915,0.2760141223669052,0.24648887366056443,0.19348356425762175,0.13537291064858437,0.6820265054702759,0.2776597172021866,0.44464620351791384,0.7906900882720947,0.9987570166587829,0.9261547088623047,0.7917130351066589,0.8304232478141784,-5.242775485599121,14.29175938426079,28.67845388023693,19.331279519993547,-3.2383897807188204,-7.553395526892868,True,True,False,not_dual_endpoint_improved,False
A6PX-P106-0200,COC(=O)c1ccccc1OCC(O)=NCc1cc(C)n2c(C)c(C)nc2c1,106_p29371_full,full,P25103__P29371,P29371,P25103,106_p29371_full::ZINC000012805649,ZINC000012805649,0.17391304347826086,381.4320000000001,2.7413600000000002,81.93,6,1,6,0.6641670903631143,2.448226479573906,-7.992,-4.782,-3.229,-2.635,0.5435788811203028,-2.8810000000000002,-0.34799999999999986,False,False,0.32801833748817444,0.8518250823020935,0.9209957838058471,0.6998058199882508,0.7434271097183227,0.40966808795928955,0.2953342445194721,0.8324484705924988,0.07558473981916905,0.23899133801460265,0.7663874506950379,0.9997127056121826,0.9863251924514771,0.7096127390861511,0.74025799036026,-4.7620328086147055,91.64765566525281,96.85790037387855,-4.542232948025668,-3.8059791134590752,2.175341821765268,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P106-0196,Cc1nn2c(c1C)C(=O)N=C(CCC(=O)Nc1c(C)n(C)c(=O)c3ccccc13)C2=O,106_p29371_full,full,P25103__P29371,P29371,P25103,106_p29371_full::ZINC000012805649,ZINC000012805649,0.23863636363636365,419.4410000000002,2.3141599999999993,115.41999999999999,4,1,7,0.6967609143966834,3.099854110842217,-10.137,-6.701,-3.211000000000001,-2.9379999999999997,0.2365036997596446,-2.8810000000000002,-0.33000000000000096,True,False,0.20554552376270294,0.7886292934417725,0.840615975856781,0.0420932874083519,0.09013740681111812,0.22280363589525223,0.050413778424263,0.28393970131874086,0.2163228288292885,0.2890571266412735,0.9578436851501465,0.9942237615585328,0.9213045597076416,0.519953978061676,0.7224344372749328,-4.9572430746479075,16.756852855978355,38.688382809920384,97.89651103129961,-4.429665782543114,0.800736360000089,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P106-0231,CCc1[nH+]n(CC(=O)NCc2nn3[nH]c(C)c(C)c3c2C)c2ccccc12,106_p29371_full,full,P25103__P29371,P29371,P25103,106_p29371_full::ZINC000012805649,ZINC000012805649,0.21348314606741572,364.4530000000001,2.816160000000001,80.01,5,2,5,0.571388768864179,3.0477338565748635,-8.549,-5.48,-3.108999999999999,-2.9640000000000004,0.14530504311810885,-2.8810000000000002,-0.22799999999999887,True,False,0.19391259849071502,0.7356789350509644,0.8508711457252502,0.09461761489510537,0.332079553604126,0.15388771444559096,0.043701034411787985,0.7004326343536377,0.24055891036987304,0.2625838354229927,0.7364682674407959,0.9977766990661621,0.8524225950241089,0.40518725514411924,0.5827791810035705,-5.669988464274313,24.235985194354,64.99843017873522,38.22778608087842,-3.460545804425178,0.611077126950717,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P106-0227,Cc1cc(OCC(=O)Nc2cn(C)c(=O)c3cccnc23)cc2nc(C)n(C)c12,106_p29371_full,full,P25103__P29371,P29371,P25103,106_p29371_full::ZINC000012805649,ZINC000012805649,0.22580645161290322,391.4310000000001,2.4545400000000006,91.03999999999999,4,1,7,0.5770351777138193,2.6837982548545583,-9.28,-6.511,-3.1049999999999995,-2.4579999999999993,0.45216000117952393,-2.8810000000000002,-0.2239999999999993,True,False,0.5711282968521119,0.7214577317237854,0.9311804056167603,0.09400898814201356,0.06879740841686725,0.06856418773531914,0.05308634042739868,0.39261615872383115,0.26587180346250533,0.3154985815286636,0.8842713713645936,0.9973865270614624,0.9088207602500915,0.7905914068222046,0.8181334376335144,-5.069449610063467,27.915121132921662,28.35637278626004,11.542011501372127,-2.991078767250001,-8.639533546282454,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P106-0236,Cc1cc(CC(=O)NCc2cc(C)c3c(n2)nc(C)n3C)c2ccccc2c1O,106_p29371_full,full,P25103__P29371,P29371,P25103,106_p29371_full::ZINC000012805649,ZINC000012805649,0.21839080459770116,388.4710000000001,3.6112600000000024,80.03999999999999,4,2,5,0.5596616052763497,2.7257760326323357,-9.579,-6.501,-3.009999999999999,-2.689000000000001,0.22982166999654274,-2.8810000000000002,-0.12899999999999867,True,False,0.45692700147628784,0.49609397649765014,0.835924756526947,0.24091907143592833,0.2977609157562256,0.34753386974334716,0.1849482998251915,0.6143765449523926,0.2272269010543823,0.22179983407258988,0.5379896223545074,0.9968522787094116,0.8355120539665222,0.7603679299354553,0.7965902328491211,-5.643976097605448,31.325193575652765,75.13203638201995,-30.47971266886045,-3.8310691200143636,-0.4831957769505212,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P106-0199,Cc1sc2nc(CNC(=O)CN3C=C(O)N(C)c4ccccc43)nnc(=O)c2c1C,106_p29371_full,full,P25103__P29371,P29371,P25103,106_p29371_full::ZINC000012805649,ZINC000012805649,0.2727272727272727,424.48600000000016,1.1625399999999997,108.39,4,1,8,0.6694912497277203,2.876599307463465,-9.582,-6.678,-2.904000000000001,-1.9109999999999996,0.47731354707594714,-2.8810000000000002,-0.023000000000000576,True,False,0.27587309181690217,0.8615375995635987,0.7702406406402588,0.020326424017548562,0.2232977032661438,0.10406926348805427,0.04243994541466236,0.5705739796161652,0.1516226463019848,0.18848093897104262,0.9518365502357483,0.9934292316436768,0.8531273365020752,0.6058377921581268,0.3214334636926651,-5.18505237512413,90.40846561629263,68.1599634291415,62.807918725823285,-2.262502904637202,0.6883194481512398,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P106-0230,Cc1nn2c(C)c(CNC(=O)Cc3nn(C)c(=O)c4ccoc34)nc2s1,106_p29371_full,full,P25103__P29371,P29371,P25103,106_p29371_full::ZINC000012805649,ZINC000012805649,0.29411764705882354,372.4100000000001,1.1064399999999994,107.32,4,1,9,0.5748965984115328,3.1792893419399517,-7.988,-5.205,-2.8950000000000005,-2.628,0.15029378637263155,-2.8810000000000002,-0.014000000000000234,False,False,0.2791759744286537,0.5887582540512085,0.8762139678001404,0.02702307589352131,0.10137698724865914,0.07610056027770043,0.012359772343188524,0.1294463872909546,0.10728504359722138,0.09149465411901474,0.9223356366157531,0.997558331489563,0.8017256855964661,0.30259508490562437,0.2883383870124817,-5.765288907898478,29.732967948772114,31.53113832290229,43.75936987898261,-1.7644607608701772,-4.396556299650756,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P106-0019,Cc1ccc(COC(=O)Cc2nn(C)c(=O)c3ccccc23)cc1,106_p29371_partial,partial,P25103__P29371,P29371,P25103,106_p29371_partial::ZINC000012805649,ZINC000012805649,0.5555555555555556,322.36400000000003,2.527820000000001,61.19,4,0,5,0.6926016644791742,1.987749319827122,-9.21,-4.942,-4.268000000000001,-3.8280000000000003,0.26908280427324843,-2.8810000000000002,-1.3870000000000005,True,False,0.2936983659863472,0.9256114482879638,0.9209819197654724,0.8841699838638306,0.9546513080596923,0.8432960271835327,0.042149735242128374,0.758742606639862,0.2830704987049103,0.10354314297437668,0.8984497666358948,0.9999386668205261,0.9852241277694702,0.46390403509140016,0.5631790876388549,-4.6780478829605965,101.07298439267997,84.075087663831,-0.10429034554505243,-3.846154641277863,-1.3878517552136116,True,True,False,not_dual_endpoint_improved,False
A6PX-P106-0066,Cn1nc(CC(=O)OCc2cnc3c(c2O)CCNCC3)c2ccccc2c1=O,106_p29371_partial,partial,P25103__P29371,P29371,P25103,106_p29371_partial::ZINC000012805649,ZINC000012805649,0.49333333333333335,394.43100000000015,0.595899999999999,106.08000000000001,4,2,7,0.6278586245567295,2.855618582318259,-9.085,-4.877,-4.208000000000001,-3.431000000000001,0.4441563788677237,-2.8810000000000002,-1.3270000000000008,False,False,0.17981468737125397,0.5659277379512787,0.8228770852088928,0.09079220443964005,0.16419628411531448,0.13039305433630943,0.14707028567790986,0.5369061410427094,0.20835781693458558,0.4405309230089188,0.736099100112915,0.9843662261962891,0.48083674907684326,0.4729600608348846,0.6717394411563873,-5.9008319202073425,51.9743009387593,13.230166097494859,47.687951500642214,-2.3546080216920444,1.6414971165046068,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P106-0027,Cn1nc(CC(=O)OC[C@H]2C=Cc3c(ccc(O)c3O)C2)c2ccccc2c1=O,106_p29371_partial,partial,P25103__P29371,P29371,P25103,106_p29371_partial::ZINC000012805649,ZINC000012805649,0.44155844155844154,392.4110000000001,1.7680999999999996,98.49000000000001,4,1,7,0.6797276626074404,3.0426837522904897,-9.851,-5.851,-4.188999999999999,-3.5199999999999996,0.33282728253555205,-2.8810000000000002,-1.307999999999999,True,True,0.17218205630779265,0.7801266193389893,0.9106872081756592,0.17488468512892724,0.5109675347805023,0.5415200769901276,0.036087533086538316,0.32770335078239443,0.15993896573781968,0.1056478887796402,0.8990463256835938,0.999859607219696,0.9136700868606568,0.7913884401321412,0.3710801929235458,-5.049742978363533,82.7495205947748,52.718034658450755,21.6552722774013,-2.9083301795524124,0.09510510697554339,True,True,False,not_dual_endpoint_improved,False
A6PX-P106-0044,COc1ccc(COC(=O)Cc2nn(C)c(=O)c3ccccc23)cc1C,106_p29371_partial,partial,P25103__P29371,P29371,P25103,106_p29371_partial::ZINC000012805649,ZINC000012805649,0.5,352.3900000000001,2.5364200000000006,70.42,5,0,6,0.6601123398832317,2.132013683351964,-9.029,-4.746,-4.019,-3.1499999999999995,0.6211124428528757,-2.8810000000000002,-1.138,True,False,0.3932541161775589,0.9038798451423645,0.9555152654647827,0.7961350083351135,0.9297643423080444,0.8364470481872559,0.03170570954680443,0.9243983745574951,0.20927145034074784,0.11367309838533401,0.9172513484954834,0.999965238571167,0.9913330316543579,0.6682088851928711,0.6437636852264405,-4.466846219068619,87.28879460235935,82.81682416263956,-8.451581060398166,-4.159251802349652,0.5864828850204961,False,False,False,not_evaluated_cross_domain_gate,False
